Open,High,Low,Close,Volume,Dividends,Stock Splits
98.0,98.25,97.75,98.25,156023,0.0,0.0
98.25,98.25,98.0,98.0,22286,0.0,0.0
98.0,98.25,98.0,98.25,137023,0.0,0.0
98.0,98.25,98.0,98.0,154123,0.0,0.0
97.75,98.0,97.75,97.75,33514,0.0,0.0
97.75,98.0,97.75,98.0,162108,0.0,0.0
98.0,98.0,98.0,98.0,41345,0.0,0.0
98.0,98.25,98.0,98.0,56919,0.0,0.0
98.25,98.25,98.0,98.0,239656,0.0,0.0
98.0,98.25,97.75,98.25,111035,0.0,0.0
98.25,98.25,98.0,98.25,17925,0.0,0.0
98.25,98.25,98.0,98.25,72006,0.0,0.0
98.0,98.25,98.0,98.0,53826,0.0,0.0
98.0,98.25,97.75,98.25,160542,0.0,0.0
98.0,98.25,98.0,98.25,76479,0.0,0.0
98.0,98.0,97.75,98.0,112492,0.0,0.0
98.0,98.25,98.0,98.25,119588,0.0,0.0
98.25,98.25,98.0,98.25,13635,0.0,0.0
98.0,98.25,98.0,98.25,18833,0.0,0.0
98.25,98.25,98.0,98.0,18937,0.0,0.0
98.25,98.25,98.0,98.0,8053,0.0,0.0
98.0,98.25,98.0,98.25,38579,0.0,0.0
98.0,98.25,98.0,98.0,22027,0.0,0.0
98.0,98.25,98.0,98.0,30198,0.0,0.0
98.0,98.25,98.0,98.0,40401,0.0,0.0
98.0,98.25,98.0,98.25,13689,0.0,0.0
98.25,98.25,98.0,98.25,188818,0.0,0.0
98.25,98.5,98.0,98.5,98127,0.0,0.0
98.5,98.5,98.25,98.5,4698,0.0,0.0
98.5,98.5,98.25,98.5,17399,0.0,0.0
98.25,98.5,98.25,98.5,156440,0.0,0.0
98.25,98.5,98.25,98.5,125933,0.0,0.0
98.5,98.5,98.25,98.25,28521,0.0,0.0
98.5,98.5,98.25,98.5,57688,0.0,0.0
98.25,98.25,98.0,98.25,287355,0.0,0.0
98.0,98.5,98.0,98.0,215895,0.0,0.0
